path	line	kind	reason	snippet
safe/src/foundation/dict.rs	430	unsafe block	core foundational modules still implement the libxml C ABI with raw pointers, mutable globals, allocator callbacks, and layout-dependent state	unsafe { xmlDictComputeBigQKey(prefix, plen, name, len, seed) }
safe/src/foundation/dict.rs	433	unsafe extern fn	core foundational modules still implement the libxml C ABI with raw pointers, mutable globals, allocator callbacks, and layout-dependent state	unsafe extern "C" fn xmlDictComputeBigQKey(
safe/src/foundation/dict.rs	465	unsafe extern fn	core foundational modules still implement the libxml C ABI with raw pointers, mutable globals, allocator callbacks, and layout-dependent state	unsafe extern "C" fn xmlDictComputeFastKey(
safe/src/foundation/dict.rs	571	unsafe extern fn	core foundational modules still implement the libxml C ABI with raw pointers, mutable globals, allocator callbacks, and layout-dependent state	unsafe extern "C" fn xmlDictComputeFastQKey(
safe/src/foundation/dict.rs	807	unsafe extern fn	core foundational modules still implement the libxml C ABI with raw pointers, mutable globals, allocator callbacks, and layout-dependent state	pub unsafe extern "C" fn xmlDictCreate() -> xmlDictPtr {
safe/src/foundation/dict.rs	809	unsafe block	core foundational modules still implement the libxml C ABI with raw pointers, mutable globals, allocator callbacks, and layout-dependent state	if unsafe { xmlDictInitialized } == 0 {
safe/src/foundation/dict.rs	810	unsafe block	core foundational modules still implement the libxml C ABI with raw pointers, mutable globals, allocator callbacks, and layout-dependent state	if unsafe { __xmlInitializeDict() } == 0 {
safe/src/foundation/dict.rs	814	unsafe block	core foundational modules still implement the libxml C ABI with raw pointers, mutable globals, allocator callbacks, and layout-dependent state	dict = unsafe {
safe/src/foundation/dict.rs	819	unsafe block	core foundational modules still implement the libxml C ABI with raw pointers, mutable globals, allocator callbacks, and layout-dependent state	let dict_ref = unsafe { &mut *dict };
safe/src/foundation/dict.rs	824	unsafe block	core foundational modules still implement the libxml C ABI with raw pointers, mutable globals, allocator callbacks, and layout-dependent state	dict_ref.dict = unsafe {
safe/src/foundation/dict.rs	833	unsafe block	core foundational modules still implement the libxml C ABI with raw pointers, mutable globals, allocator callbacks, and layout-dependent state	unsafe {
safe/src/foundation/dict.rs	841	unsafe block	core foundational modules still implement the libxml C ABI with raw pointers, mutable globals, allocator callbacks, and layout-dependent state	dict_ref.seed = unsafe { __xmlRandom() };
safe/src/foundation/dict.rs	844	unsafe block	core foundational modules still implement the libxml C ABI with raw pointers, mutable globals, allocator callbacks, and layout-dependent state	unsafe { xmlFree.expect("non-null function pointer")(dict as *mut ::core::ffi::c_void) };
safe/src/foundation/dict.rs	849	unsafe extern fn	core foundational modules still implement the libxml C ABI with raw pointers, mutable globals, allocator callbacks, and layout-dependent state	pub unsafe extern "C" fn xmlDictCreateSub(mut sub: xmlDictPtr) -> xmlDictPtr {
safe/src/foundation/dict.rs	850	unsafe block	core foundational modules still implement the libxml C ABI with raw pointers, mutable globals, allocator callbacks, and layout-dependent state	let mut dict: xmlDictPtr = unsafe { xmlDictCreate() };
safe/src/foundation/dict.rs	852	unsafe block	core foundational modules still implement the libxml C ABI with raw pointers, mutable globals, allocator callbacks, and layout-dependent state	unsafe {
safe/src/foundation/dict.rs	861	unsafe extern fn	core foundational modules still implement the libxml C ABI with raw pointers, mutable globals, allocator callbacks, and layout-dependent state	pub unsafe extern "C" fn xmlDictReference(mut dict: xmlDictPtr) -> ::core::ffi::c_int {
safe/src/foundation/dict.rs	862	unsafe block	core foundational modules still implement the libxml C ABI with raw pointers, mutable globals, allocator callbacks, and layout-dependent state	if unsafe { xmlDictInitialized } == 0 {
safe/src/foundation/dict.rs	863	unsafe block	core foundational modules still implement the libxml C ABI with raw pointers, mutable globals, allocator callbacks, and layout-dependent state	if unsafe { __xmlInitializeDict() } == 0 {
safe/src/foundation/dict.rs	870	unsafe block	core foundational modules still implement the libxml C ABI with raw pointers, mutable globals, allocator callbacks, and layout-dependent state	unsafe { xmlRMutexLock(xmlDictMutex) };
safe/src/foundation/dict.rs	871	unsafe block	core foundational modules still implement the libxml C ABI with raw pointers, mutable globals, allocator callbacks, and layout-dependent state	unsafe { (*dict).ref_counter += 1 };
safe/src/foundation/dict.rs	872	unsafe block	core foundational modules still implement the libxml C ABI with raw pointers, mutable globals, allocator callbacks, and layout-dependent state	unsafe { xmlRMutexUnlock(xmlDictMutex) };
safe/src/foundation/dict.rs	875	unsafe extern fn	core foundational modules still implement the libxml C ABI with raw pointers, mutable globals, allocator callbacks, and layout-dependent state	unsafe extern "C" fn xmlDictGrow(mut dict: xmlDictPtr, mut size: size_t) -> ::core::ffi::c_int {
safe/src/foundation/dict.rs	876	unsafe block	core foundational modules still implement the libxml C ABI with raw pointers, mutable globals, allocator callbacks, and layout-dependent state	let Some(dict) = (unsafe { dict.as_mut() }) else {
safe/src/foundation/dict.rs	891	unsafe block	core foundational modules still implement the libxml C ABI with raw pointers, mutable globals, allocator callbacks, and layout-dependent state	let newdict = unsafe {
safe/src/foundation/dict.rs	899	unsafe block	core foundational modules still implement the libxml C ABI with raw pointers, mutable globals, allocator callbacks, and layout-dependent state	unsafe {
safe/src/foundation/dict.rs	908	unsafe block	core foundational modules still implement the libxml C ABI with raw pointers, mutable globals, allocator callbacks, and layout-dependent state	let old_entries = unsafe { ::core::slice::from_raw_parts_mut(olddict, oldsize) };
safe/src/foundation/dict.rs	909	unsafe block	core foundational modules still implement the libxml C ABI with raw pointers, mutable globals, allocator callbacks, and layout-dependent state	let new_entries = unsafe { ::core::slice::from_raw_parts_mut(newdict, size) };
safe/src/foundation/dict.rs	919	unsafe block	core foundational modules still implement the libxml C ABI with raw pointers, mutable globals, allocator callbacks, and layout-dependent state	unsafe {
safe/src/foundation/dict.rs	927	unsafe block	core foundational modules still implement the libxml C ABI with raw pointers, mutable globals, allocator callbacks, and layout-dependent state	unsafe {
safe/src/foundation/dict.rs	941	unsafe block	core foundational modules still implement the libxml C ABI with raw pointers, mutable globals, allocator callbacks, and layout-dependent state	let entry = unsafe {
safe/src/foundation/dict.rs	950	unsafe block	core foundational modules still implement the libxml C ABI with raw pointers, mutable globals, allocator callbacks, and layout-dependent state	let entry_ref = unsafe { &mut *entry };
safe/src/foundation/dict.rs	963	unsafe block	core foundational modules still implement the libxml C ABI with raw pointers, mutable globals, allocator callbacks, and layout-dependent state	let next = unsafe { (*iter).next as xmlDictEntryPtr };
safe/src/foundation/dict.rs	965	unsafe block	core foundational modules still implement the libxml C ABI with raw pointers, mutable globals, allocator callbacks, and layout-dependent state	unsafe { (*iter).okey }
safe/src/foundation/dict.rs	967	unsafe block	core foundational modules still implement the libxml C ABI with raw pointers, mutable globals, allocator callbacks, and layout-dependent state	unsafe {
safe/src/foundation/dict.rs	975	unsafe block	core foundational modules still implement the libxml C ABI with raw pointers, mutable globals, allocator callbacks, and layout-dependent state	unsafe {
safe/src/foundation/dict.rs	982	unsafe block	core foundational modules still implement the libxml C ABI with raw pointers, mutable globals, allocator callbacks, and layout-dependent state	new_entries[key] = unsafe { *iter };
safe/src/foundation/dict.rs	986	unsafe block	core foundational modules still implement the libxml C ABI with raw pointers, mutable globals, allocator callbacks, and layout-dependent state	unsafe {
safe/src/foundation/dict.rs	990	unsafe block	core foundational modules still implement the libxml C ABI with raw pointers, mutable globals, allocator callbacks, and layout-dependent state	unsafe { (*iter).next = new_entries[key].next };
safe/src/foundation/dict.rs	991	unsafe block	core foundational modules still implement the libxml C ABI with raw pointers, mutable globals, allocator callbacks, and layout-dependent state	unsafe { (*iter).okey = okey };
safe/src/foundation/dict.rs	997	unsafe block	core foundational modules still implement the libxml C ABI with raw pointers, mutable globals, allocator callbacks, and layout-dependent state	unsafe { xmlFree.expect("non-null function pointer")(olddict as *mut ::core::ffi::c_void) };
safe/src/foundation/dict.rs	1001	unsafe extern fn	core foundational modules still implement the libxml C ABI with raw pointers, mutable globals, allocator callbacks, and layout-dependent state	pub unsafe extern "C" fn xmlDictFree(mut dict: xmlDictPtr) {
safe/src/foundation/dict.rs	1002	unsafe block	core foundational modules still implement the libxml C ABI with raw pointers, mutable globals, allocator callbacks, and layout-dependent state	let Some(dict_ref) = (unsafe { dict.as_mut() }) else {
safe/src/foundation/dict.rs	1005	unsafe block	core foundational modules still implement the libxml C ABI with raw pointers, mutable globals, allocator callbacks, and layout-dependent state	if unsafe { xmlDictInitialized } == 0 {
safe/src/foundation/dict.rs	1006	unsafe block	core foundational modules still implement the libxml C ABI with raw pointers, mutable globals, allocator callbacks, and layout-dependent state	if unsafe { __xmlInitializeDict() } == 0 {
safe/src/foundation/dict.rs	1010	unsafe block	core foundational modules still implement the libxml C ABI with raw pointers, mutable globals, allocator callbacks, and layout-dependent state	unsafe {
safe/src/foundation/dict.rs	1015	unsafe block	core foundational modules still implement the libxml C ABI with raw pointers, mutable globals, allocator callbacks, and layout-dependent state	unsafe {
